"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 26, 2012","83.25","83.25","83.25","83.25","0.03K","0.00%"
"Oct 25, 2012","83.25","83.25","83.25","83.25","0.01K","0.00%"
"Oct 24, 2012","83.25","83.25","83.25","83.25","0.01K","0.24%"
"Oct 23, 2012","83.05","83.05","83.05","83.05","-","-0.12%"
"Oct 22, 2012","83.15","83.15","83.15","83.15","-","-0.42%"
"Oct 19, 2012","83.50","83.50","83.50","83.50","-","0.24%"
"Oct 18, 2012","83.30","83.30","83.30","83.30","0.02K","-0.54%"
"Oct 17, 2012","83.75","83.75","83.75","83.75","0.01K","1.45%"
"Oct 16, 2012","82.55","82.55","82.55","82.55","0.01K","0.24%"
"Oct 15, 2012","82.35","82.35","82.35","82.35","0.01K","-1.14%"
"Oct 12, 2012","83.30","83.30","83.30","83.30","0.04K","-0.36%"
"Oct 11, 2012","83.60","83.60","83.60","83.60","0.01K","-0.89%"
"Oct 10, 2012","84.35","84.35","84.35","84.35","0.02K","-1.00%"
"Oct 09, 2012","85.20","85.20","85.20","85.20","0.01K","-0.93%"
"Oct 08, 2012","86.00","86.00","86.00","86.00","0.03K","-0.29%"
"Oct 05, 2012","86.25","86.25","86.25","86.25","-","0.00%"
"Oct 04, 2012","86.25","86.25","86.25","86.25","0.01K","0.47%"
"Oct 03, 2012","85.85","85.85","85.85","85.85","0.01K","-0.35%"
"Oct 02, 2012","86.15","86.15","86.15","86.15","0.05K","0.00%"
"Oct 01, 2012","86.15","86.15","86.15","86.15","0.04K","-3.74%"
"Sep 28, 2012","89.50","89.50","89.50","89.50","0.02K","-0.11%"
"Sep 27, 2012","89.60","89.60","89.60","89.60","0.20K","0.00%"
"Sep 26, 2012","89.60","89.60","89.60","89.60","0.03K","-0.06%"
"Sep 25, 2012","89.65","89.65","89.65","89.65","0.01K","0.17%"
"Sep 24, 2012","89.50","89.50","89.50","89.50","0.02K","-1.05%"
"Sep 21, 2012","90.45","90.45","90.45","90.45","0.03K","0.39%"
"Sep 20, 2012","90.10","90.10","90.10","90.10","0.02K","-0.55%"
"Sep 19, 2012","90.60","90.60","90.60","90.60","0.06K","0.11%"
"Sep 18, 2012","90.50","90.50","90.50","90.50","0.03K","0.56%"
"Sep 17, 2012","90.00","90.00","90.00","90.00","0.03K","0.00%"
"Sep 14, 2012","90.00","90.00","90.00","90.00","0.01K","0.00%"
"Sep 13, 2012","90.00","90.00","90.00","90.00","0.01K","-0.61%"
"Sep 12, 2012","90.55","90.55","90.55","90.55","0.03K","0.00%"
"Sep 11, 2012","90.55","90.55","90.55","90.55","0.02K","-0.49%"
"Sep 10, 2012","91.00","91.00","91.00","91.00","0.03K","-0.22%"
"Sep 07, 2012","91.20","91.20","91.20","91.20","0.01K","0.05%"
"Sep 06, 2012","91.15","91.15","91.15","91.15","-","-0.22%"
"Sep 05, 2012","91.35","91.35","91.35","91.35","0.02K","0.16%"
"Sep 04, 2012","91.20","91.20","91.20","91.20","0.11K","-0.65%"
"Sep 03, 2012","91.80","91.80","91.80","91.80","0.01K","0.05%"
"Aug 31, 2012","91.75","91.75","91.75","91.75","0.01K","0.71%"
"Aug 30, 2012","91.10","91.10","91.10","91.10","0.01K","0.05%"
"Aug 29, 2012","91.05","91.05","91.05","91.05","0.01K","-0.27%"
"Aug 28, 2012","91.30","91.30","91.30","91.30","0.01K","-0.05%"
"Aug 24, 2012","91.35","91.35","91.35","91.35","-","-0.11%"
"Aug 23, 2012","91.45","91.45","91.45","91.45","0.02K","0.05%"
"Aug 22, 2012","91.40","91.40","91.40","91.40","0.03K","-0.27%"
"Aug 21, 2012","91.65","91.65","91.65","91.65","-","0.16%"
"Aug 20, 2012","91.50","91.50","91.50","91.50","0.03K","-0.05%"
"Aug 17, 2012","91.55","91.55","91.55","91.55","-","-0.27%"
"Aug 16, 2012","91.80","91.80","91.80","91.80","0.02K","-0.33%"
"Aug 15, 2012","92.10","92.10","92.10","92.10","0.03K","-0.38%"
"Aug 14, 2012","92.45","92.45","92.45","92.45","0.02K","-0.11%"
"Aug 13, 2012","92.55","92.55","92.55","92.55","0.01K","0.43%"
"Aug 10, 2012","92.15","92.15","92.15","92.15","-","-0.43%"
"Aug 09, 2012","92.55","92.55","92.55","92.55","0.01K","-0.91%"
"Aug 08, 2012","93.40","93.40","93.40","93.40","0.03K","1.41%"
"Aug 07, 2012","92.10","92.10","92.10","92.10","0.03K","0.60%"
"Aug 06, 2012","91.55","91.55","91.55","91.55","-","2.01%"
"Aug 03, 2012","89.75","89.75","89.75","89.75","-","0.34%"
"Aug 02, 2012","89.45","89.45","89.45","89.45","0.01K","-0.83%"
"Aug 01, 2012","90.20","90.20","90.20","90.20","0.01K","0.06%"
"Jul 31, 2012","90.15","90.15","90.15","90.15","0.10K","1.18%"
"Jul 30, 2012","89.10","89.10","89.10","89.10","0.01K","0.79%"
"Jul 27, 2012","88.40","88.40","88.40","88.40","0.01K","0.28%"
"Jul 26, 2012","88.15","88.15","88.15","88.15","0.02K","0.46%"
"Jul 25, 2012","87.75","87.75","87.75","87.75","-","0.23%"
"Jul 24, 2012","87.55","87.55","87.55","87.55","-","0.57%"
"Jul 23, 2012","87.05","87.05","87.05","87.05","0.01K","-1.19%"
"Jul 20, 2012","88.10","88.10","88.10","88.10","0.02K","0.17%"
"Jul 19, 2012","87.95","87.95","87.95","87.95","0.01K","-0.11%"
"Jul 18, 2012","88.05","88.05","88.05","88.05","0.02K","0.63%"
"Jul 17, 2012","87.50","87.50","87.50","87.50","0.03K","-0.28%"
"Jul 16, 2012","87.75","87.75","87.75","87.75","0.02K","0.23%"
"Jul 13, 2012","87.55","87.55","87.55","87.55","-","0.46%"
"Jul 12, 2012","87.15","87.15","87.15","87.15","0.01K","-0.17%"
"Jul 11, 2012","87.30","87.30","87.30","87.30","0.02K","-0.68%"
"Jul 10, 2012","87.90","87.90","87.90","87.90","0.01K","-0.79%"
"Jul 09, 2012","88.60","88.60","88.60","88.60","0.01K","-0.34%"
"Jul 06, 2012","88.90","88.90","88.90","88.90","0.01K","-0.11%"
"Jul 05, 2012","89.00","89.00","89.00","89.00","0.01K","-1.28%"
"Jul 04, 2012","90.15","90.15","90.15","90.15","0.02K","0.00%"
"Jul 03, 2012","90.15","90.15","90.15","90.15","0.01K","0.28%"
"Jul 02, 2012","89.90","89.90","89.90","89.90","0.01K","1.70%"
"Jun 29, 2012","88.40","88.40","88.40","88.40","0.01K","0.00%"
"Jun 28, 2012","88.40","88.40","88.40","88.40","-","0.00%"
"Jun 27, 2012","88.40","88.40","88.40","88.40","-","0.34%"
"Jun 26, 2012","88.10","88.10","88.10","88.10","0.01K","0.00%"
"Jun 25, 2012","88.10","88.10","88.10","88.10","-","-0.06%"
"Jun 22, 2012","88.15","88.15","88.15","88.15","0.01K","0.46%"
"Jun 21, 2012","87.75","87.75","87.75","87.75","-","0.11%"
"Jun 20, 2012","87.65","87.65","87.65","87.65","0.01K","0.06%"
"Jun 19, 2012","87.60","87.60","87.60","87.60","-","0.46%"
"Jun 18, 2012","87.20","87.20","87.20","87.20","-","-0.74%"
"Jun 15, 2012","87.85","87.85","87.85","87.85","0.01K","0.46%"
"Jun 14, 2012","87.45","87.45","87.45","87.45","-","-1.35%"
"Jun 13, 2012","88.65","88.65","88.65","88.65","-","0.40%"
"Jun 12, 2012","88.30","88.30","88.30","88.30","-","0.06%"
"Jun 11, 2012","88.25","88.25","88.25","88.25","0.07K","-0.28%"
"Jun 08, 2012","88.50","88.50","88.50","88.50","0.01K","-1.01%"
"Jun 07, 2012","89.40","89.40","89.40","89.40","0.01K","-0.94%"
"Jun 06, 2012","90.25","90.25","90.25","90.25","0.01K","-1.10%"
"Jun 01, 2012","91.25","91.25","91.25","91.25","0.01K","-0.22%"
"May 31, 2012","91.45","91.45","91.45","91.45","0.01K","-0.22%"
"May 30, 2012","91.65","91.65","91.65","91.65","0.02K","-0.65%"
"May 29, 2012","92.25","92.25","92.25","92.25","0.01K","1.04%"
"May 28, 2012","91.30","91.30","91.30","91.30","0.02K","-7.31%"
"May 25, 2012","98.50","98.50","98.50","98.50","-","1.29%"
"May 24, 2012","97.25","97.25","97.25","97.25","0.02K","0.31%"
"May 23, 2012","96.95","96.95","96.95","96.95","-","-0.92%"
"May 22, 2012","97.85","97.85","97.85","97.85","-","-0.36%"
"May 21, 2012","98.20","98.20","98.20","98.20","-","-0.46%"
"May 18, 2012","98.65","98.65","98.65","98.65","0.01K","-0.40%"
"May 17, 2012","99.05","99.05","99.05","99.05","0.02K","0.30%"
"May 16, 2012","98.75","98.75","98.75","98.75","-","-0.25%"
"May 15, 2012","99.00","99.00","99.00","99.00","-","-0.35%"
"May 14, 2012","99.35","99.35","99.35","99.35","-","-0.30%"
"May 11, 2012","99.65","99.65","99.65","99.65","0.01K","0.05%"
"May 10, 2012","99.60","99.60","99.60","99.60","-","-0.15%"
"May 09, 2012","99.75","99.75","99.75","99.75","-","0.15%"
"May 08, 2012","99.60","99.60","99.60","99.60","0.01K","-0.05%"
"May 04, 2012","99.65","99.65","99.65","99.65","0.04K","-0.25%"
"May 03, 2012","99.90","99.90","99.90","99.90","-","0.15%"
"May 02, 2012","99.75","99.75","99.75","99.75","0.03K","-1.19%"
"May 01, 2012","100.95","100.95","100.95","100.95","0.01K","0.20%"
"Apr 30, 2012","100.75","100.75","100.75","100.75","0.03K","-2.14%"
"Apr 27, 2012","102.95","102.95","102.95","102.95","-","-0.10%"
"Apr 26, 2012","103.05","103.05","103.05","103.05","-","0.00%"
"Apr 25, 2012","103.05","103.05","103.05","103.05","0.04K","-0.19%"
"Apr 24, 2012","103.25","103.25","103.25","103.25","-","0.54%"
"Apr 23, 2012","102.70","102.70","102.70","102.70","-","-0.48%"
"Apr 20, 2012","103.20","103.20","103.20","103.20","-","0.15%"
"Apr 19, 2012","103.05","103.05","103.05","103.05","-","-0.48%"
"Apr 18, 2012","103.55","103.55","103.55","103.55","0.01K","0.68%"
"Apr 17, 2012","102.85","102.85","102.85","102.85","0.03K","-0.77%"
"Apr 16, 2012","103.65","103.65","103.65","103.65","0.02K","-1.33%"
"Apr 13, 2012","105.05","105.05","105.05","105.05","0.02K","-0.38%"
"Apr 12, 2012","105.45","105.45","105.45","105.45","-","0.05%"
"Apr 11, 2012","105.40","105.40","105.40","105.40","0.01K","-0.94%"
"Apr 10, 2012","106.40","106.40","106.40","106.40","0.01K","-0.33%"
"Apr 05, 2012","106.75","106.75","106.75","106.75","0.10K","-0.19%"
"Apr 04, 2012","106.95","106.95","106.95","106.95","0.01K","-1.38%"
"Apr 03, 2012","108.45","108.45","108.45","108.45","0.01K","-0.91%"
"Apr 02, 2012","109.45","109.45","109.45","109.45","0.02K","2.29%"
"Mar 30, 2012","107.00","107.00","107.00","107.00","-","0.00%"
"Mar 29, 2012","107.00","107.00","107.00","107.00","-","-0.19%"
"Mar 28, 2012","107.20","107.20","107.20","107.20","-","0.19%"
"Mar 27, 2012","107.00","107.00","107.00","107.00","-","0.00%"
"Mar 26, 2012","107.00","107.00","107.00","107.00","-","-0.14%"
"Mar 23, 2012","107.15","107.15","107.15","107.15","0.01K","-0.14%"
"Mar 22, 2012","107.30","107.30","107.30","107.30","-","0.05%"
"Mar 21, 2012","107.25","107.25","107.25","107.25","0.02K","0.33%"
"Mar 20, 2012","106.90","106.90","106.90","106.90","0.02K","-0.33%"
"Mar 19, 2012","107.25","107.25","107.25","107.25","0.01K","0.09%"
"Mar 16, 2012","107.15","107.15","107.15","107.15","-","0.14%"
"Mar 15, 2012","107.00","107.00","107.00","107.00","0.01K","-0.19%"
"Mar 14, 2012","107.20","107.20","107.20","107.20","0.01K","0.37%"
"Mar 13, 2012","106.80","106.80","106.80","106.80","0.03K","-0.28%"
"Mar 12, 2012","107.10","107.10","107.10","107.10","-","-0.51%"
"Mar 09, 2012","107.65","107.65","107.65","107.65","0.01K","-0.87%"
"Mar 08, 2012","108.60","108.60","108.60","108.60","0.05K","-0.69%"
"Mar 07, 2012","109.35","109.35","109.35","109.35","0.03K","0.00%"
"Mar 06, 2012","109.35","109.35","109.35","109.35","0.01K","-0.64%"
"Mar 05, 2012","110.05","110.05","110.05","110.05","0.03K","-0.63%"
"Mar 02, 2012","110.75","110.75","110.75","110.75","-","-0.45%"
"Mar 01, 2012","111.25","111.25","111.25","111.25","0.01K","-0.76%"
"Feb 29, 2012","112.10","112.10","112.10","112.10","-","-1.23%"
"Feb 28, 2012","113.50","113.50","113.50","113.50","0.02K","-0.87%"
"Feb 27, 2012","114.50","114.50","114.50","114.50","0.01K","-2.97%"
"Feb 24, 2012","118.00","118.00","118.00","118.00","-","0.00%"
"Feb 23, 2012","118.00","118.00","118.00","118.00","-","-0.08%"
"Feb 22, 2012","118.10","118.10","118.10","118.10","-","0.21%"
"Feb 21, 2012","117.85","117.85","117.85","117.85","-","-0.17%"
"Feb 20, 2012","118.05","118.05","118.05","118.05","-","-0.08%"
"Feb 17, 2012","118.15","118.15","118.15","118.15","0.01K","0.08%"
"Feb 16, 2012","118.05","118.05","118.05","118.05","0.01K","0.00%"
"Feb 15, 2012","118.05","118.05","118.05","118.05","-","0.08%"
"Feb 14, 2012","117.95","117.95","117.95","117.95","0.01K","0.08%"
"Feb 13, 2012","117.85","117.85","117.85","117.85","0.01K","0.08%"
"Feb 10, 2012","117.75","117.75","117.75","117.75","0.02K","-0.21%"
"Feb 09, 2012","118.00","118.00","118.00","118.00","0.02K","-0.08%"
"Feb 08, 2012","118.10","118.10","118.10","118.10","0.07K","-0.08%"
"Feb 07, 2012","118.20","118.20","118.20","118.20","0.01K","0.13%"
"Feb 06, 2012","118.05","118.05","118.05","118.05","0.01K","-0.17%"
"Feb 03, 2012","118.25","118.25","118.25","118.25","0.03K","0.51%"
"Feb 02, 2012","117.65","117.65","117.65","117.65","0.01K","0.43%"
"Feb 01, 2012","117.15","117.15","117.15","117.15","0.03K","-0.26%"
"Jan 31, 2012","117.45","117.45","117.45","117.45","0.01K","-1.18%"
"Jan 30, 2012","118.85","118.85","118.85","118.85","0.01K","0.64%"
"Jan 27, 2012","118.10","118.10","118.10","118.10","-","0.55%"
"Jan 26, 2012","117.45","117.45","117.45","117.45","-","-0.04%"
"Jan 25, 2012","117.50","117.50","117.50","117.50","-","0.00%"
"Jan 24, 2012","117.50","117.50","117.50","117.50","0.01K","0.73%"
"Jan 23, 2012","116.65","116.65","116.65","116.65","-","0.13%"
"Jan 20, 2012","116.50","116.50","116.50","116.50","0.01K","1.17%"
"Jan 19, 2012","115.15","115.15","115.15","115.15","0.02K","-0.09%"
"Jan 18, 2012","115.25","115.25","115.25","115.25","-","0.92%"
"Jan 17, 2012","114.20","114.20","114.20","114.20","-","0.93%"
"Jan 16, 2012","113.15","113.15","113.15","113.15","-","-0.44%"
"Jan 13, 2012","113.65","113.65","113.65","113.65","-","-0.04%"
"Jan 12, 2012","113.70","113.70","113.70","113.70","-","-0.13%"
"Jan 11, 2012","113.85","113.85","113.85","113.85","-","0.75%"
"Jan 10, 2012","113.00","113.00","113.00","113.00","0.02K","0.04%"
"Jan 09, 2012","112.95","112.95","112.95","112.95","0.01K","-0.48%"
"Jan 06, 2012","113.50","113.50","113.50","113.50","0.05K","1.02%"
"Jan 05, 2012","112.35","112.35","112.35","112.35","0.01K","0.09%"
"Jan 04, 2012","112.25","112.25","112.25","112.25","-","0.85%"
"Jan 03, 2012","111.30","111.30","111.30","111.30","-","-0.85%"
